Pt89,3384919.188,824984.91,22.119,Auto,10,0.008,0.01,27,1.906,2025/12/19,8:52:58,0,0,1.893,1,1005.898,1004.929,1,3,Pt89,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt90,3384917.929,824985.354,22.356,Auto,10,0.012,0.014,27,1.284,2025/12/19,8:52:59,0,0,1.893,1,1007.089,1006.131,1,3,Pt90,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt91,3384916.329,824985.888,22.198,Auto,10,0.01,0.012,25,1.284,2025/12/19,8:53:00,0,0,1.893,1,1008.627,1007.663,2,3,Pt91,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt92,3384914.066,824986.714,22.276,Auto,10,0.01,0.012,25,1.613,2025/12/19,8:53:01,0,0,1.893,1,1010.781,1009.823,2,3,Pt92,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt93,3384910.875,824987.863,22.41,Auto,10,0.008,0.01,25,1.613,2025/12/19,8:53:02,0,0,1.893,1,1013.822,1012.873,2,3,Pt93,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt94,3384906.652,824989.299,22.73,Auto,10,0.012,0.014,25,1.506,2025/12/19,8:53:03,0,0,1.893,1,1017.852,1016.92,2,3,Pt94,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt95,3384901.966,824990.941,22.747,Auto,10,0.006,0.007,25,1.517,2025/12/19,8:53:04,0,0,1.893,1,1022.338,1021.411,2,3,Pt95,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt96,3384897.502,824992.468,22.821,Auto,10,0.008,0.009,27,1.526,2025/12/19,8:53:05,0,0,1.893,1,1026.616,1025.696,2,3,Pt96,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt97,3384892.696,824994.135,23.078,Auto,10,0.006,0.007,27,1.603,2025/12/19,8:53:06,0,0,1.893,1,1031.218,1030.312,2,3,Pt97,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt98,3384886.846,824996.148,23.321,Auto,10,0.007,0.009,27,1.576,2025/12/19,8:53:07,0,0,1.893,1,1036.83,1035.939,1,3,Pt98,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt99,3384879.915,824998.572,23.607,Auto,10,0.007,0.007,27,1.576,2025/12/19,8:53:08,0,0,1.893,1,1043.482,1042.609,1,3,Pt99,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt100,3384872.594,825001.135,23.895,Auto,10,0.008,0.009,27,1.192,2025/12/19,8:53:09,0,0,1.893,1,1050.52,1049.664,2,3,Pt100,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt101,3384865.181,825003.682,24.134,Auto,10,0.007,0.008,28,1.217,2025/12/19,8:53:10,0,0,1.893,1,1057.663,1056.822,2,3,Pt101,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt102,3384857.66,825006.234,24.513,Auto,10,0.006,0.007,28,1.21,2025/12/19,8:53:11,0,0,1.893,1,1064.918,1064.097,2,3,Pt102,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt103,3384850.521,825008.65,24.687,Auto,10,0.007,0.008,28,1.21,2025/12/19,8:53:12,0,0,1.893,1,1071.82,1071.011,2,3,Pt103,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt104,3384843.923,825010.879,24.964,Auto,10,0.007,0.007,28,1.385,2025/12/19,8:53:13,0,0,1.893,1,1078.203,1077.41,2,3,Pt104,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt105,3384837.709,825013.041,25.18,Auto,10,0.007,0.008,28,1.765,2025/12/19,8:53:14,0,0,1.893,1,1084.218,1083.437,2,3,Pt105,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt106,3384831.884,825015.075,25.454,Auto,10,0.01,0.011,26,1.508,2025/12/19,8:53:15,0,0,1.893,1,1089.859,1089.093,2,3,Pt106,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt107,3384826.305,825017.05,25.636,Auto,10,0.008,0.009,26,1.534,2025/12/19,8:53:16,0,0,1.893,1,1095.269,1094.512,1,3,Pt107,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt108,3384821.022,825018.804,25.764,Auto,10,0.008,0.009,26,1.557,2025/12/19,8:53:17,0,0,1.893,1,1100.406,1099.658,1,3,Pt108,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt109,3384816.287,825020.417,26.05,Auto,10,0.01,0.012,26,1.488,2025/12/19,8:53:18,0,0,1.893,1,1105.005,1104.271,2,3,Pt109,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt110,3384812.205,825021.87,26.168,Auto,10,0.009,0.011,26,1.488,2025/12/19,8:53:19,0,0,1.893,1,1108.972,1108.245,2,3,Pt110,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt111,3384808.354,825023.223,26.308,Auto,10,0.011,0.013,28,1.832,2025/12/19,8:53:20,0,0,1.893,1,1112.719,1111.999,2,3,Pt111,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt112,3384804.274,825024.664,26.507,Auto,10,0.012,0.014,28,1.962,2025/12/19,8:53:21,0,0,1.893,1,1116.688,1115.977,2,3,Pt112,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
